,genre_ids,ids,popularity,release_date,title,vote_average
9631,0,401109,1.007861,2016-06-02,Romanian Sunrise,0.0
9632,10402,401146,1.148777,2016-09-10,Your Lie in April,0.0
9633,18,401164,1.031941,2016-06-04,Tracktown,0.0
9634,18,401182,1.013701,2016-06-04,The Stepsister,0.0
9635,35,407915,1.013779,2016-07-16,Building 108,0.0
9636,99,407949,1.009543,2016-07-24,Saddam Goes to Hollywood,0.0
9637,99,407955,1.008744,2016-06-21,The Black Jacket,0.0
9638,12,407965,1.005488,2016-01-21,A Lovasíjász,0.0
9639,99,407966,1.009476,2016-07-24,The Big Fat Fix,0.0
9640,18,407967,1.012244,2016-09-15,Das Geständnis,0.0
9641,16,407976,1.015038,2016-10-16,Mike The Knight: Mikes Bravest Mission,0.0
9642,18,409304,1.013116,2016-09-01,Deserto,0.0
9643,0,409305,1.010737,2016-05-03,Fell on My Face,0.0
9644,0,409308,1.010936,2016-07-02,Love's Refrain,0.0
9645,99,409309,1.017015,2016-09-01,Vinte Anos,0.0
9646,0,409310,1.012633,2016-09-25,Malícia,0.0
9647,0,409312,1.049575,2016-09-01,O Último Trago,0.0
9648,99,409314,1.055484,2016-08-05,What the Hell Happened to Jai-Alai?,0.0
9649,99,409340,1.018126,2016-07-31,Pauline Hanson: Please Explain!,0.0
9650,10402,409341,1.008589,2016-06-28,Miles To Go Before I Sleep,0.0
9651,0,409371,1.013942,2016-08-01,Home,0.0
9652,10749,409387,1.012543,2016-04-19,Sex A Relationship And Not Marriage,0.0
9653,35,409390,1.010814,2016-08-02,Dealing with Dana,0.0
9654,53,409393,1.00992,2016-04-01,The Assistant,0.0
9655,10751,409395,1.016396,2016-08-01,Odd Squad: The Movie,0.0
9656,0,406804,1.006149,2016-03-13,Reencuentro,0.0
9657,18,406859,1.028661,2016-10-07,This Time Tomorrow,0.0
9658,0,406882,1.023325,2016-11-16,Still Life,0.0
9659,18,408503,1.039986,2016-04-23,Tiger,0.0
9660,0,406895,1.006126,2016-02-22,Batman: The Dream,0.0
9661,35,408513,1.025118,2016-09-03,Monty Comes Back,0.0
9662,10749,408514,1.041976,2016-08-08,People That Are Not Me,0.0
9663,0,408516,1.018108,2016-07-28,How It Feels,0.0
9664,35,408519,1.012251,2016-07-25,Lord Jones is Dead,0.0
9665,27,408522,1.017222,2016-10-22,Autohead,0.0
9666,0,408530,1.00829,2016-06-17,Fleshgod Apocalypse: [2016] Graspop Metal Meeting,0.0
9667,0,408532,1.008334,2016-06-18,Gojira: [2016] Graspop Metal Meeting,0.0
9668,0,408535,1.008302,2016-06-17,Moonspell: [2016] Graspop Metal Meeting,0.0
9669,99,408558,1.014432,2016-07-25,Ocean Falls,0.0
9670,0,408560,1.010952,2016-07-25,Goodbye Philippines,0.0
9671,99,408563,1.008049,2016-06-10,Saved for a Reason,0.0
9672,18,408566,1.007588,2016-05-23,Shadow Boxing,0.0
9673,14,408579,1.017115,2016-03-12,Ultraman X the Movie: Here Comes! Our Ultraman,0.0
9674,35,408582,1.041471,2016-08-28,Egomaniac,0.0
9675,0,396419,1.016683,2016-05-05,Rifftrax Live: Time Chasers,0.0
9676,18,407693,1.009446,2016-07-22,The Videoblogs,0.0
9677,18,407697,1.007618,2016-05-26,Albatross,0.0
9678,99,401735,1.008148,2016-06-09,Cafe Nagler,0.0
9679,53,396497,1.093035,2016-08-06,Restoration,0.0
9680,18,449639,1.013416,2016-10-05,MT RUSH,0.0
9681,18,450225,1.03468,2016-01-01,How Not to Work & Claim Benefits... (and Other Useful Information for Wasters),0.0
9682,0,440850,1.007721,2016-01-01,Dance with me,0.0
9683,0,450268,1.03549,2016-03-08,Cup Noodle,0.0
9684,0,450279,1.05008,2016-12-15,Turn Off,0.0
9685,99,450296,1.01277,2016-10-13,Alpzyt,0.0
9686,0,446135,1.032614,2016-12-11,PROGRESS Chapter 40: Intercepted Angel,0.0
9687,0,446139,1.021586,2016-10-16,PROGRESS Chapter 37: A Sudden Sense Of Liberty,0.0
9688,27,446174,1.007737,2016-01-01,True Horror Story,0.0
9689,0,446175,1.028697,2016-11-26,Patrick Timsit - On ne peut pas rire de tout,0.0
9690,0,446186,1.02442,2016-10-12,These Wild Things,0.0
9691,99,450005,1.025359,2016-11-11,City of Joy,0.0
9692,36,450007,1.014977,2016-03-09,La Isla,0.0
9693,35,450017,1.01935,2016-10-13,The Big Spoon,0.0
9694,99,450028,1.081,2016-02-14,My Love Affair with the Brain,0.0
9695,0,450061,1.023977,2016-03-14,Paradies! Paradies!,0.0
9696,99,450072,1.049764,2016-04-01,Tommy e gli altri,0.0
9697,18,441421,1.03427,2016-10-22,Dear Renzo,0.0
9698,0,442637,1.008786,2016-02-19,Distant Shores,0.0
9699,0,447925,1.023336,2016-09-30,Nuraghes,0.0
9700,99,412173,1.114783,2016-08-19,Ernie Ball: The Pursuit of Tone - Tom DeLonge,0.0
9701,0,412967,1.024226,2016-08-19,Las emociones de la muerte,0.0
9702,0,412186,1.030353,2016-11-25,76,0.0
9703,0,412188,1.007969,2016-04-24,93 Days,0.0
9704,28,412193,1.089338,2016-11-18,Kadavul Irukaan Kumaru,0.0
9705,0,412196,1.011629,2016-09-08,The Wedding Party,0.0
9706,27,410403,1.008293,2016-06-17,Unknown Number,0.0
9707,0,410437,1.041862,2016-09-26,The Care One Takes of the Care Others Must Take of Themselves,0.0
9708,10749,410452,1.013107,2016-06-16,Les Ronds-points de L'hiver,0.0
9709,0,410454,1.011438,2016-09-01,Constelações,0.0
9710,0,411249,1.006739,2016-01-27,AAA 10th Anniversary Special Yagai Live In Fuji-Q Highland,0.0
9711,0,410457,1.046689,2016-09-01,Estado Itinerante,0.0
9712,0,410458,1.011222,2016-09-01,Ótimo Amarelo,0.0
9713,0,410461,1.034425,2016-06-13,Solon,0.0
9714,0,410471,1.009592,2016-07-27,The Passage,0.0
9715,10751,410482,1.023355,2016-12-08,Savarakathi,0.0
9716,35,411272,1.007241,2016-03-17,Miss Happy,0.0
9717,28,411280,1.029922,2016-12-30,Kattappavae Kaanom,0.0
9718,28,413526,1.009469,2016-04-30,ROH: Conquest Tour - West Warwick,0.0
9719,35,413527,1.006307,2016-01-28,Wide-Eyed,0.0
9720,28,413528,1.011966,2016-01-15,ROH: Winter Warriors Tour - Indianapolis,0.0
9721,28,413531,1.006341,2016-01-23,ROH: Winter Warriors Tour - Duluth,0.0
9722,18,399416,1.006126,2016-03-03,Daddy's Boy,0.0
9723,0,412702,1.033551,2016-07-14,Sarah Winchester,0.0
9724,0,412703,1.012236,2016-09-16,Hillsburn: A Band Becomes,0.0
9725,0,412720,1.037427,2016-09-22,Terry Teo,0.0
9726,99,411807,1.010885,2016-08-19,In Pursuit of Peace,0.0
9727,18,399493,1.021555,2016-05-05,Climbing Paradise,0.0
9728,0,404725,1.067797,2016-02-14,Он был его другом,0.0
9729,0,399497,1.007156,2016-05-06,Julie,0.0
9730,99,411011,1.012056,2016-09-12,The B-Side: Elsa Dorfman's Portrait Photography,0.0
9731,99,411013,1.020771,2016-09-09,Citizen Jane: Battle for the City,0.0
9732,99,411025,1.010812,2016-07-05,Close Relations,0.0
9733,99,413579,1.023903,2016-10-09,Best Worst Thing That Ever Could Have Happened...,0.0
9734,99,412734,1.014172,2016-10-07,Gun Runners,0.0
9735,28,411039,1.035416,2016-09-12,Maliglutit (Searchers),0.0
9736,0,411040,1.026673,2016-09-13,Those Who Make Revolution Halfway Only Dig Their Own Graves,0.0
9737,0,412746,1.014007,2016-09-21,Perfume War,0.0
9738,99,412747,1.013149,2016-09-22,Searching for Realism,0.0
9739,99,412748,1.03729,2016-09-22,Spectres of Shortwave,0.0
9740,0,409097,1.015555,2016-08-11,"O Cinema, Manoel de Oliveira e Eu",0.0
9741,0,413727,1.014226,2016-09-02,Hotel Salvation,0.0
9742,18,419482,1.025149,2016-10-06,Autumn Memories,0.0
9743,18,413739,1.005155,2016-01-01,Mare Nostrum,0.0
9744,99,419490,1.01344,2016-10-03,"Juppé, le ressuscité",0.0
9745,53,413740,1.027685,2016-08-25,The Queen of Crime,0.0
9746,10752,413741,1.013478,2016-01-01,Témoins,0.0
9747,0,413744,1.006864,2016-04-20,Incident Reports,0.0
9748,99,413756,1.007084,2016-04-13,Luz in Latin America,0.0
9749,18,413760,1.023366,2016-09-29,Chameleon,0.0
9750,0,413771,1.032819,2016-10-15,You Are My Sunday,0.0
9751,0,413773,1.014697,2016-10-14,A Billion Colour Story,0.0
9752,0,413776,1.006373,2016-03-18,"Farouk, Besieged Like Me",0.0
9753,0,413780,1.066888,2016-10-08,The Worthy,0.0
9754,99,413785,1.018949,2016-10-14,George Best: All By Himself,0.0
9755,0,413786,1.015452,2016-10-09,Letters from Baghdad,0.0
9756,0,413787,1.019101,2016-10-06,Lupe Under the Sun,0.0
9757,99,413788,1.014489,2016-10-11,Stockholm My Love,0.0
9758,18,413789,1.01444,2016-10-15,White Colour Black,0.0
9759,0,413792,1.014017,2016-10-11,Minute Bodies: The Intimate World of F. Percy Smith,0.0
9760,0,409276,1.011187,2016-05-20,What a Good Secretary Wants,0.0
9761,0,409279,1.007616,2016-05-26,Tasty Movie,0.0
9762,27,409281,1.072334,2016-08-05,Amityville: No Escape,0.0
9763,10749,409282,1.424283,2016-06-16,Taboo - New Sister,0.0
9764,18,409285,1.011703,2016-05-26,Mother's Daughter,0.0
9765,80,409298,1.005576,2016-02-04,Chasing the Dragon,0.0
9766,0,409299,1.015767,2016-09-22,Jungle Trap,0.0
9767,99,411701,1.045306,2016-09-23,Generation Startup,0.0
9768,0,411704,1.00629,2016-03-22,Mulva lends a Hand,0.0
9769,0,411714,1.04632,2016-12-31,Papparapaam,0.0
9770,10749,411715,1.061731,2016-12-31,Asurakulam,0.0
9771,0,411716,1.015037,2016-08-02,Summer,0.0
9772,99,411719,1.013238,2016-08-16,Keith Haring Uncovered,0.0
9773,10749,411722,1.040279,2016-12-31,Kootathil Oruthan,0.0
9774,80,411735,1.015559,2016-08-24,The Watchman,0.0
9775,0,411739,1.007723,2016-01-01,025 Sunset Red,0.0
9776,18,410910,1.040697,2016-09-10,Half a Man,0.0
9777,0,411778,1.017468,2016-11-10,Índice Médio de Felicidade,0.0
9778,53,410924,1.013073,2016-09-22,LenaLove,0.0
9779,99,410935,1.013809,2016-04-07,Raising Bertie,0.0
9780,0,403076,1.011807,2016-06-01,Lowriders,0.0
9781,18,416371,1.007403,2016-05-03,La notte non fa più paura,0.0
9782,0,403099,1.008293,2016-06-17,Sacred Reich: [2016] Hellfest,0.0
9783,99,408306,1.02147,2016-07-27,Ella,0.0
9784,99,403659,1.012005,2016-05-26,Stay Woke The Black Lives Matter Movement,0.0
9785,0,408319,1.013377,2016-07-07,Binary Erasure,0.0
9786,99,408378,1.009939,2016-08-04,I Had Nowhere to Go,0.0
9787,0,408380,1.073086,2016-08-11,The Nest,0.0
9788,0,415499,1.008875,2016-07-07,Loco,0.0
9789,0,408383,1.010065,2016-08-05,Fishing Bodies,0.0
9790,0,415219,1.080917,2016-09-10,Children of Lir,0.0
9791,0,415221,1.011764,2016-09-10,Burning Mountains That Spew Flame,0.0
9792,0,415230,1.027857,2016-09-10,"Ears, Nose and Throat",0.0
9793,0,415232,1.011763,2016-09-10,Luna e Santur,0.0
9794,0,415235,1.01382,2016-10-11,Flounder,0.0
9795,18,416979,1.017197,2016-10-24,Fragments of Feelings,0.0
9796,0,415242,1.011763,2016-09-10,Foyer,0.0
9797,0,415243,1.018869,2016-09-10,350 MYA,0.0
9798,0,415245,1.011763,2016-09-10,The Watershow Extravaganza,0.0
9799,10751,416987,1.026718,2016-04-21,After the Reality,0.0
9800,35,407915,1.013779,2016-07-16,Building 108,0.0
9801,99,395802,1.010766,2016-05-01,Freightened,0.0
9802,12,395812,1.009681,2016-04-28,Aster and Sidney,0.0
9803,10749,395813,1.106136,2016-05-03,Starcrossed,0.0
9804,18,395820,1.009098,2016-04-15,The Mulberry Bush,0.0
9805,28,408751,1.01685,2016-08-30,Pride & Bounty,0.0
9806,0,408787,1.006001,2016-03-02,Hell's Club 2,0.0
9807,0,395852,1.01651,2016-04-19,Baby X,0.0
9808,80,401105,1.011871,2016-06-04,Dresden Mord - Nachtgestalten,0.0
9809,0,401108,1.007861,2016-06-02,Discordia,0.0
9810,53,401121,1.012346,2016-06-04,Shortwave,0.0
9811,53,406260,1.021547,2016-07-13,Trick,0.0
9812,35,406266,1.008546,2016-06-12,The Least Worst Man,0.0
9813,18,406284,1.026228,2016-07-14,D.A.D.,0.0
9814,0,407066,1.009136,2016-07-12,"Sex, Drugs & Murder: Life in the Red Light Zone",0.0
9815,16,407976,1.015038,2016-10-16,Mike The Knight: Mikes Bravest Mission,0.0
9816,16,396405,1.00715,2016-05-03,Bob the Builder: Construction Heroes,0.0
9817,10402,407639,1.009161,2016-07-15,"Phish: 2016.07.15 - The Gorge Amphitheatre, WA",0.0
9818,0,396451,1.258948,2016-01-26,Bad Girls Behind Bars,0.0
9819,53,396452,1.00687,2016-04-23,Gretchen's Lock,0.0
9820,53,396497,1.093035,2016-08-06,Restoration,0.0
9821,0,401800,1.008217,2016-06-12,City of Dreams: A Musical,0.0
9822,0,409101,1.006309,2016-03-23,The Hedonists,0.0
9823,0,409102,1.015312,2016-08-08,Festa,0.0
9824,18,407480,1.006861,2016-04-21,Against the Tide,0.0
9825,0,409105,1.014524,2016-08-04,Pow Wow,0.0
9826,0,407483,1.007643,2016-01-01,Girls & Boys,0.0
9827,0,409107,1.010211,2016-08-07,Beduino,0.0
9828,0,409110,1.028247,2016-08-11,300 Miles,0.0
9829,0,409111,1.011616,2016-08-06,Our Friend the Moon,0.0
9830,0,407495,1.016816,2016-07-20,Twink on Twink,0.0
9831,27,408243,1.040944,2016-08-27,Hallows Eve,0.0
9832,18,408248,1.08532,2016-10-14,Unless,0.0
9833,35,408281,1.009742,2016-07-26,Love on the Run,0.0
9834,0,408095,1.008722,2016-07-01,Iron Maiden: [2016] Volt Festival,0.0
9835,18,408803,1.078525,2016-08-05,Cristina,0.0
9836,0,408809,1.005472,2016-01-29,Patriotai,0.0
9837,99,408822,1.009018,2016-07-11,"Keine Atempause - Düsseldorf, der Ratinger Hof und die neue Musik",0.0
9838,35,408828,1.007977,2016-06-02,Neid ist auch keine Lösung,0.0
9839,35,408829,1.009907,2016-07-26,Handwerker und andere Katastrophen,0.0
9840,0,413845,1.0122,2016-09-09,Blessed Benefit,0.0
9841,28,413847,1.005144,2016-01-01,First Friday,0.0
9842,99,413856,1.011877,2016-09-12,Emergencia,0.0
9843,99,413873,1.016329,2016-09-25,Catadores de História,0.0
9844,0,413877,1.012716,2016-09-25,O Luto,0.0
9845,0,427982,1.046607,2016-11-21,Wind,0.0
9846,0,428393,1.06048,2016-11-30,Luan Santana - 1977,0.0
9847,18,427997,1.136122,2016-11-25,El Inca,0.0
9848,18,409304,1.013116,2016-09-01,Deserto,0.0
9849,0,409305,1.010737,2016-05-03,Fell on My Face,0.0
9850,0,409308,1.010936,2016-07-02,Love's Refrain,0.0
9851,99,409309,1.017015,2016-09-01,Vinte Anos,0.0
9852,0,409310,1.012633,2016-09-25,Malícia,0.0
9853,0,409312,1.049575,2016-09-01,O Último Trago,0.0
9854,99,409314,1.055484,2016-08-05,What the Hell Happened to Jai-Alai?,0.0
9855,99,409340,1.018126,2016-07-31,Pauline Hanson: Please Explain!,0.0
9856,10402,409341,1.008589,2016-06-28,Miles To Go Before I Sleep,0.0
9857,0,409371,1.013942,2016-08-01,Home,0.0
9858,10749,409387,1.012543,2016-04-19,Sex A Relationship And Not Marriage,0.0
9859,35,409390,1.010814,2016-08-02,Dealing with Dana,0.0
9860,53,409393,1.00992,2016-04-01,The Assistant,0.0
9861,10751,409395,1.016396,2016-08-01,Odd Squad: The Movie,0.0
9862,0,407603,1.007277,2016-04-25,Are You With Me?,0.0
9863,35,407613,1.014593,2016-07-22,Brian Posehn: Criminally Posehn,0.0
9864,99,408501,1.016607,2016-07-20,The Joy of Data,0.0
9865,18,408503,1.039986,2016-04-23,Tiger,0.0
9866,0,406804,1.006149,2016-03-13,Reencuentro,0.0
9867,10749,408514,1.041976,2016-08-08,People That Are Not Me,0.0
9868,0,408516,1.018108,2016-07-28,How It Feels,0.0
9869,18,406859,1.028661,2016-10-07,This Time Tomorrow,0.0
9870,35,408519,1.012251,2016-07-25,Lord Jones is Dead,0.0
9871,0,408530,1.00829,2016-06-17,Fleshgod Apocalypse: [2016] Graspop Metal Meeting,0.0
9872,0,408532,1.008334,2016-06-18,Gojira: [2016] Graspop Metal Meeting,0.0
9873,0,406882,1.023325,2016-11-16,Still Life,0.0
9874,99,408558,1.014432,2016-07-25,Ocean Falls,0.0
9875,0,408560,1.010952,2016-07-25,Goodbye Philippines,0.0
9876,99,408563,1.008049,2016-06-10,Saved for a Reason,0.0
9877,18,408566,1.007588,2016-05-23,Shadow Boxing,0.0
9878,14,408579,1.017115,2016-03-12,Ultraman X the Movie: Here Comes! Our Ultraman,0.0
9879,35,408582,1.041471,2016-08-28,Egomaniac,0.0
9880,10749,410617,1.312014,2016-12-30,Achamindri,0.0
9881,99,412359,1.012671,2016-04-21,Another Year,0.0
9882,10751,410621,1.079475,2016-07-06,Lego Friends: Andrea's Big Moment,0.0
9883,18,410632,1.015128,2016-08-06,Bugtaw,0.0
9884,10751,410633,1.07027,2016-07-06,Lego Friends: The Grand Hotel,0.0
9885,18,410635,1.072428,2016-08-06,Butas,0.0
9886,16,412382,1.026219,2016-10-15,Zegapain Adaptation,0.0
9887,36,410648,1.017481,2016-08-17,Pantja Sila: Cita-Cita & Realita,0.0
9888,18,410658,1.018996,2016-09-29,Athirah,0.0
9889,0,410667,1.011448,2016-08-06,Testament: [2016] Wacken Open Air,0.0
9890,0,410688,1.021474,2016-08-06,Therion: [2016] Wacken Open Air,0.0
9891,0,410692,1.009916,2016-08-04,Iron Maiden: [2016] Wacken Open Air,0.0
9892,10402,410699,1.010255,2016-08-10,Wacken 2016 LIVE,0.0
9893,10749,412906,1.028438,2016-09-29,A Caribbean Dream,0.0
9894,99,412913,1.006485,2016-02-08,När molnen skingras,0.0
9895,0,412113,1.019786,2016-08-19,Evolve 66,0.0
9896,53,412119,1.007048,2016-04-29,Raja Cheyyi Vesthe,0.0
9897,18,412120,1.082126,2016-10-29,Her Love Boils Bathwater,0.0
9898,35,412121,1.011658,2016-08-27,Black Widow Business,0.0
9899,0,412135,1.013601,2016-09-08,Dark Adaptation,0.0
9900,0,412137,1.013468,2016-09-08,Untitled,0.0
9901,18,412150,1.05385,2016-09-09,Zacma: Blindness,0.0
9902,0,412163,1.011918,2016-09-14,Green White Green,0.0
9903,18,412165,1.043343,2016-08-04,The Hope Rooms,0.0
9904,0,412166,1.06638,2016-08-28,Dinner For Six,0.0
9905,0,412189,1.010449,2016-08-12,The Arbitration,0.0
9906,0,412192,1.00733,2016-05-13,Just Not Married,0.0
9907,99,412989,1.010921,2016-08-26,Histoire Hippie,0.0
9908,99,411231,1.009381,2016-07-20,Autosuficientes,0.0
9909,0,410435,1.009446,2016-07-22,Frames of Fear,0.0
9910,0,410436,1.01136,2016-09-02,Precisamos falar do assédio,0.0
9911,0,410439,1.04263,2016-09-01,Confidente,0.0
9912,0,410453,1.011621,2016-09-01,Bodas de Papel,0.0
9913,0,410455,1.005147,2016-01-01,All the Difference,0.0
9914,0,410456,1.082353,2016-09-01,Demônia - Melodrama em 3 atos,0.0
9915,99,410459,1.00543,2016-01-20,Procura-se Irenice,0.0
9916,0,410460,1.012824,2016-09-01,Quando os dias eram eternos,0.0
9917,0,410474,1.007007,2016-04-26,Food For Thought,0.0
9918,0,410477,1.008479,2016-06-25,#Ripaille,0.0
9919,28,410480,1.046239,2016-12-23,Kaththi Sandai,0.0
9920,18,410485,1.011422,2016-08-05,1-2-3,0.0
9921,18,411287,1.152013,2016-08-08,Sorority Nightmare,0.0
9922,0,411295,1.010471,2016-08-09,The Fullness of Time (Romance),0.0
9923,0,411297,1.010161,2016-08-09,Valparaiso,0.0
9924,0,413508,1.007299,2016-05-12,Komedi Gokil 2,0.0
9925,28,413529,1.009451,2016-01-16,ROH: Winter Warriors Tour - Collinsville,0.0
9926,0,412701,1.042024,2016-09-16,Ben Caplan: The Second Album Story,0.0
9927,35,412704,1.007195,2016-02-20,Definitely Divorcing,0.0
9928,0,399460,1.015755,2016-04-22,谁的青春不迷茫,0.0
9929,99,411010,1.013557,2016-10-06,An Insignificant Man,0.0
9930,99,411017,1.011777,2016-09-11,Girl Unbound,0.0
9931,0,404729,1.013822,2016-06-27,Jamie Lynn Spears: When the Lights Go Out,0.0
9932,10749,413572,1.015129,2016-02-19,Krishnashtami,0.0
9933,99,411029,1.011818,2016-09-08,The War Show,0.0
9934,35,404737,1.01185,2016-08-11,Yo soy un político,0.0
9935,0,403087,1.005299,2016-01-15,"Patience, Patience, You'll Go to Paradise!",0.0
9936,0,403098,1.008295,2016-06-17,Overkill: [2016] Hellfest,0.0
9937,0,414642,1.009726,2016-07-28,The Magnitsky Act. - Behind the Scenes,0.0
9938,35,414658,1.013135,2016-09-04,Daniel Lill: Livslimbo,0.0
9939,9648,414664,1.006472,2016-04-02,Title in the End,0.0
9940,53,393894,1.013655,2016-07-31,Fool Me Once,0.0
9941,99,389796,1.009879,2016-03-25,Die Sportsfeinde aus Herzogenaurach - Adidas gegen Puma,0.0
9942,0,394810,1.007066,2016-04-22,Crush,0.0
9943,0,394811,1.010718,2016-04-29,After Circus,0.0
9944,12,394823,1.10399,2016-12-01,"Robbi, Tobbi und das Fliewatüüt",0.0
9945,27,394830,1.076474,2016-04-27,The Crucifixion,0.0
9946,0,394837,1.006858,2016-04-19,L'invité,0.0
9947,18,394856,1.006858,2016-01-15,The Secret,0.0
9948,27,385033,1.019886,2016-02-26,Mindless,0.0
9949,10770,394893,1.01263,2016-05-08,Dear Mama,0.0
9950,53,385080,1.010331,2016-07-01,Tödliche Gefühle,0.0
9951,35,395331,1.008513,2016-05-12,Die Hochzeit meiner Eltern,0.0
9952,35,394415,1.17897,2016-04-23,Rachel Feinstein: Only Whores Wear Purple,0.0
9953,99,390311,1.017334,2016-04-17,The Return,0.0
9954,18,394431,1.008914,2016-07-08,Prevent the Cause,0.0
9955,0,394444,1.006904,2016-04-25,Glove,0.0
9956,0,394445,1.007717,2016-04-24,All Rot,0.0
9957,10402,397914,1.138289,2016-05-25,KISS: Rocks Vegas,0.0
9958,10402,390322,1.008337,2016-04-16,Bad Rap,0.0
9959,99,390324,1.010681,2016-04-15,Untouchable,0.0
9960,0,403686,1.008303,2016-06-19,Valen's Reef,0.0
9961,18,416906,1.019394,2016-10-06,Pretenders,0.0
9962,35,403695,1.040398,2016-06-20,Bröllop i kikar'n,0.0
9963,0,415471,1.011815,2016-09-11,Crystal Lake,0.0
9964,18,408362,1.02615,2016-08-10,Run-Off,0.0
9965,99,416946,1.053,2016-06-28,Inside Porton Down: Britain's Secret Weapons Research Facility,0.0
9966,0,416953,1.00787,2016-06-03,Arama Motoru,0.0
9967,35,386802,1.02025,2016-07-01,Jana traut sich nicht,0.0
9968,99,386814,1.008145,2016-03-10,America Recycled,0.0
9969,878,386823,1.017276,2016-07-22,Man Underground,0.0
9970,0,386824,1.006413,2016-02-02,Two Bellmen Two,0.0
9971,53,386825,1.007807,2016-03-04,Lost Solace,0.0
9972,53,386826,1.007327,2016-03-04,A Beginner's Guide to Snuff,0.0
9973,18,386829,1.007387,2016-03-05,Blur,0.0
9974,18,386832,1.008005,2016-03-04,Buddy Solitaire,0.0
9975,10749,386834,1.007515,2016-03-05,Friends Effing Friends Effing Friends,0.0
9976,99,396209,1.007416,2016-05-01,Aida's Secrets,0.0
9977,0,396219,1.007144,2016-05-02,VRP,0.0
9978,10402,396228,1.011895,2016-05-06,Melody Gardot: Live at the Olympia Paris,0.0
9979,99,396230,1.005472,2016-01-29,The Amazed Spectator,0.0
9980,16,396078,1.006777,2016-01-30,Sleep Incidents,0.0
9981,18,396080,1.005472,2016-01-29,Noni & Elizabeth,0.0
9982,0,396090,1.143671,2016-12-01,The Jingoist,0.0
9983,0,386262,1.006573,2016-02-11,"Black Sabbath: [2016] The Forum, California",0.0
9984,0,391505,1.006192,2016-03-08,On Ice,0.0
9985,0,391540,1.00863,2016-01-22,Hard World for Small Things,0.0
